Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
نواب	نوابو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		نواب
تكميل	تكميل	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				تكميل
تكميل	تكميلیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		تكميل
تكميل	تكميلوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		تكميل
تكميل	تكميلو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		تكميل
خدمت	خدمت	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				خدمت
خدمت	خدمتیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		خدمت
خدمت	خدمتوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		خدمت
خدمت	خدمتو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		خدمت
برتن	برتن	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				برتن
برتن	برتنوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		برتن
برتن	برتنو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		برتن
جوہر	جوہر	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				جوہر
جوہر	جوہروں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		جوہر
جوہر	جوہرو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		جوہر
طور	طور	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				طور
طور	طوروں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		طور
طور	طورو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		طور
ملانا	ملانا	ur-conj-v	VERB	VerbForm=Inf;VerbForm=Short		نا		ملا
ملانا	ملانے	ur-conj-v	VERB	VerbForm=Inf		نے		ملا
مالا	مالا	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Sing		ا		مال
مالا	مالائیں	ur-noun-ā-āẽ	NOUN	Case=Nom;Number=Plur		ائیں		مال
مالا	مالاؤں	ur-noun-ā-āẽ	NOUN	Case=Acc;Number=Plur		اؤں		مال
مالا	مالاؤ	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Plur		اؤ		مال
جپنا	جپنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		جپ
جپنا	جپنے	ur-conj	VERB	VerbForm=Inf		نے		جپ
کمرہ	کمرا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		کمر
کمرہ	کمرے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		کمر
کمرہ	کمروں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		کمر
کمرہ	کمرو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		کمر
کانٹا	کانٹا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		کانٹ
کانٹا	کانٹے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		کانٹ
کانٹا	کانٹوں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		کانٹ
کانٹا	کانٹو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		کانٹ
الہام	الہام	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				الہام
الہام	الہاموں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		الہام
الہام	الہامو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		الہام
عنایت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
عنایت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
عنایت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
عنایت		ur-decl-noun	NOUN	Case=Acc;Number=Plur				
عنایت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
